最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
0.492,0.0,0.0,3089,153878.0,3.25,0.13,107.01,1.48,-0.61,900909,华谊B股,0.506,0.49,0.498,0.492,1035806007,119605200,0.0,0.39,1.86,-12.77,19920828
0.497,-0.6,-0.003,1512,74660.0,2.0,0.05,30.97,1.23,1.43,900910,海立Ｂ股,0.5,0.49,0.5,0.5,439000227,141232295,1.43,0.68,-15.19,-23.89,19930118
0.945,-0.32,-0.003,1152,108834.0,1.58,0.04,7.89,0.57,0.0,900911,金桥Ｂ股,0.956,0.941,0.956,0.948,1060680184,257206500,0.0,0.7,-6.71,6.42,19930531
0.942,-1.46,-0.014,1861,176384.0,2.41,0.09,12.22,3.49,0.0,900912,外高Ｂ股,0.964,0.941,0.958,0.956,1069498875,188925165,0.0,0.68,-5.89,-20.97,19930726
0.305,0.66,0.002,614,19151.0,4.62,0.06,-2.89,1.21,0.0,900913,国新B股,0.319,0.305,0.319,0.303,330822426,33473551,0.0,0.7,-7.58,-17.79,19930928
0.66,-0.6,-0.004,747,49803.0,2.56,0.05,27.9,0.75,0.15,900914,锦投Ｂ股,0.672,0.655,0.67,0.664,364062671,106293021,0.15,0.73,-13.61,-21.24,19931018
0.471,-1.67,-0.008,988,46582.0,2.71,0.12,35.0,0.75,-0.42,900915,中路Ｂ股,0.481,0.468,0.471,0.479,151401966,39323790,0.64,1.77,-8.19,-24.88,19931115
0.493,-1.79,-0.009,4830,239727.0,2.39,0.28,18.9,0.43,0.0,900916,凤凰B股,0.504,0.492,0.5,0.502,198284081,84598800,0.0,0.96,6.02,10.04,19931119
0.316,0.96,0.003,4374,138130.0,1.6,0.09,16.12,1.57,0.0,900917,海欣Ｂ股,0.317,0.312,0.312,0.313,381429915,148156784,0.0,0.63,-15.51,-20.4,19931208
0.43,0.7,0.003,2935,125912.0,2.11,0.16,18.35,1.23,0.0,900918,耀皮Ｂ股,0.433,0.424,0.431,0.427,402013910,80625001,0.0,0.81,2.14,-17.31,19931210
0.277,1.09,0.003,8001,219942.0,2.55,0.23,15.77,1.57,1.09,900919,绿庭B股,0.277,0.27,0.275,0.274,196983592,95472191,0.73,1.77,-12.34,-25.74,19931215
0.42,-1.41,-0.006,4906,208615.0,2.82,0.14,13.4,1.35,-0.71,900920,上柴Ｂ股,0.432,0.42,0.429,0.426,364009729,144814866,-0.71,0.63,-6.67,-3.89,19931228
0.179,1.7,0.003,11907,213234.0,2.84,0.61,-4.1,0.41,0.56,900921,丹科B股,0.181,0.176,0.176,0.176,181957839,34689055,0.0,0.84,-16.36,-41.12,19931228
0.477,-0.42,-0.002,127,6041.0,2.3,0.03,-53.29,0.37,0.0,900922,三毛B股,0.477,0.466,0.466,0.479,95872871,23271494,0.0,1.44,-17.9,-25.93,19931231
0.791,-1.37,-0.011,1441,114688.0,2.49,0.08,16.53,1.26,0.0,900923,百联Ｂ股,0.811,0.791,0.81,0.802,1411276981,142157094,-0.25,0.53,-17.09,-4.93,19940105
0.369,1.1,0.004,1878,69184.0,1.92,0.08,25.41,1.5,0.0,900924,上工Ｂ股,0.37,0.363,0.364,0.365,202429562,90015244,0.0,0.59,-10.65,-19.43,19940118
1.525,-0.26,-0.004,4766,731442.0,2.09,0.22,8.67,0.89,0.46,900925,机电Ｂ股,1.549,1.517,1.537,1.529,1559677445,329758387,0.39,0.9,20.65,6.57,19940131
3.76,-2.08,-0.08,11299,4300519.0,3.07,0.38,22.92,1.42,0.0,900926,宝信Ｂ,3.867,3.749,3.859,3.84,4345113348,1118374400,0.0,4.29,17.61,103.02,19940315
0.56,-1.41,-0.008,1180,66194.0,2.46,0.12,35.13,1.61,0.18,900927,物贸Ｂ股,0.573,0.559,0.565,0.568,277744832,55902003,0.18,2.66,-2.27,4.48,19940330
1.359,0.0,0.0,892,121744.0,1.1,0.08,12.0,0.84,0.0,900928,临港B股,1.373,1.358,1.373,1.359,2856710700,145610735,0.0,1.36,-0.95,-4.7,19940429
1.598,-0.19,-0.003,603,96927.0,1.75,0.09,83.72,2.16,0.0,900929,锦旅Ｂ股,1.623,1.595,1.622,1.601,211824919,105468000,0.0,1.88,-11.71,0.13,19940928
-,-,-,-,-,-,-,-,-,-,900930,*ST沪普B,-,-,-,0.402,-,-,-,-,-,-,19941020
-,-,-,-,-,-,-,-,-,-,900931,PT水仙B,-,-,-,0.176,-,-,-,-,-,-,19941110
0.762,0.26,0.002,7645,581895.0,1.18,0.07,6.85,0.59,0.4,900932,陆家Ｂ股,0.766,0.757,0.761,0.76,3074058449,838760832,0.4,1.13,-9.07,-15.61,19941122
2.21,0.0,0.0,8869,1953605.0,1.36,0.12,5.88,1.66,0.45,900933,华新Ｂ股,2.226,2.196,2.202,2.21,4633485680,1623731200,0.36,1.43,-1.34,15.89,19941209
1.86,-1.48,-0.028,2954,552911.0,1.96,0.19,30.25,1.15,-0.11,900934,锦江Ｂ股,1.897,1.86,1.897,1.888,1781761778,290160000,0.0,0.94,7.33,2.93,19941215
-,-,-,-,-,-,-,-,-,-,900935,阳晨B股,-,-,-,2.922,-,-,-,-,-,-,19950727
0.964,-0.72,-0.007,2081,201311.0,2.47,0.05,7.37,0.23,-0.1,900936,鄂资Ｂ股,0.98,0.956,0.956,0.971,1376540975,404880000,-0.31,0.72,12.22,18.14,19951020
0.143,-2.72,-0.004,5352,76923.0,4.08,0.12,-2.19,0.98,0.0,900937,华电B股,0.147,0.141,0.146,0.147,281234547,61776000,0.0,1.85,-28.5,19.17,19960422
0.277,-5.14,-0.015,24268,684277.0,6.16,0.74,8.94,5.43,0.73,900938,海科B,0.292,0.274,0.289,0.292,803116566,90343198,0.0,0.4,-23.27,-0.36,19960430
