最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
7.02,-1.27,-0.09,27072,19064273.0,1.41,0.17,28.01,0.42,-0.14,600917,重庆燃气,7.1,7.0,7.06,7.11,10923120000,10923120000,-0.28,2.5,-5.14,-2.23,20140930
6.07,-0.16,-0.01,478186,290357856.0,1.15,0.42,4.4,1.16,-0.16,600919,江苏银行,6.11,6.04,6.07,6.08,70075195245,69381744618,0.0,0.59,-3.04,-12.79,20160802
14.64,0.41,0.06,230585,336661504.0,2.88,0.46,11.68,0.55,0.21,600926,杭州银行,14.8,14.38,14.63,14.58,86818134324,73805514309,0.0,1.39,30.37,66.17,20161027
5.27,0.19,0.01,95285,50221350.0,1.14,0.82,8.82,0.85,0.19,600928,西安银行,5.3,5.24,5.25,5.26,23422222225,6090198489,0.19,0.95,-5.22,-30.57,20190301
16.29,1.05,0.17,38634,63160069.0,2.79,0.45,41.54,0.42,-0.37,600933,爱柯迪,16.5,16.05,16.1,16.12,14013057105,13915787886,-0.49,3.34,19.43,18.99,20171117
9.42,4.9,0.44,202391,190224297.0,8.91,15.02,28.88,2.08,0.0,600956,新天绿能,9.7,8.9,8.95,8.98,36266155930,1269345000,0.0,3.11,-2.89,207.84,20200629
11.28,-0.44,-0.05,342841,387480000.0,1.68,0.6,19.39,0.81,0.0,600958,东方证券,11.4,11.21,11.34,11.33,78888437458,64040626891,0.0,1.42,-3.34,6.31,20150323
10.15,1.2,0.12,162042,163779599.0,1.69,0.96,27.43,0.66,-0.1,600967,内蒙一机,10.18,10.01,10.04,10.03,17149762943,17149762943,0.0,1.79,-17.14,-3.88,20040518
2.52,-1.56,-0.04,691923,175550648.0,3.13,3.71,17.85,1.01,0.8,600968,海油发展,2.58,2.5,2.54,2.56,25616062581,4700062581,0.4,1.34,0.8,-12.8,20190626
7.19,0.0,0.0,431138,306672160.0,5.42,2.48,9.12,1.03,-0.55,600970,中材国际,7.33,6.94,7.28,7.19,12493681808,12493681808,0.0,1.17,17.29,7.8,20050412
5.53,-0.9,-0.05,201748,111792226.0,3.05,1.68,12.17,0.69,-0.18,600971,恒源煤电,5.64,5.47,5.55,5.58,6636027009,6636027009,-0.36,0.74,8.43,-1.78,20040817
4.5,-0.66,-0.03,61251,27563140.0,1.55,0.5,22.29,0.57,0.0,600973,宝胜股份,4.54,4.47,4.54,4.53,6171148116,5499506327,-0.22,1.36,4.17,19.36,20040802
8.05,-0.25,-0.02,54648,44029135.0,1.73,0.84,16.61,0.49,0.12,600975,新五丰,8.13,7.99,8.0,8.07,5254038451,5254038451,-0.12,3.8,-24.77,0.5,20040609
13.3,1.37,0.18,97556,129455848.0,1.52,0.52,-33.29,0.91,0.0,600977,中国电影,13.35,13.15,13.15,13.12,24831100000,24831100000,0.0,2.29,-10.92,-10.74,20160809
15.0,-4.03,-0.63,186849,282858608.0,5.44,2.18,28.99,0.94,-0.2,600984,建设机械,15.74,14.89,15.6,15.63,14504352975,12885830820,-0.33,2.57,-42.77,45.21,20040707
11.3,-0.88,-0.1,114744,130001809.0,2.81,1.76,6.64,0.5,-0.26,600985,淮北矿业,11.52,11.2,11.51,11.4,24548769309,7346419077,-0.18,1.19,19.58,20.34,20040428
5.62,0.36,0.02,39157,21922480.0,1.43,0.43,11.42,0.45,-0.18,600987,航民股份,5.64,5.56,5.62,5.6,6074201886,5177141190,0.0,1.22,-0.71,-8.02,20040809
16.94,-0.94,-0.16,323294,546499072.0,2.46,2.27,41.72,0.66,0.0,600988,赤峰黄金,17.14,16.72,17.11,17.1,28186658743,24162902542,0.0,7.25,-12.32,236.78,20040414
12.45,-3.41,-0.44,645760,807419392.0,6.67,3.24,21.73,1.0,-0.08,600989,宝丰能源,13.12,12.26,13.09,12.89,91300332000,24828661500,-0.08,3.74,-0.64,34.89,20190516
40.19,2.03,0.8,13611,54269411.0,3.07,0.86,-63.75,0.87,0.22,600990,四创电子,40.31,39.1,39.39,39.39,6397408431,6397408431,-0.02,2.68,-11.12,-9.71,20040510
20.43,-2.01,-0.42,52147,107068710.0,2.3,1.21,20.04,0.82,-0.05,600993,马应龙,20.86,20.38,20.71,20.85,8806430993,8791172337,0.15,3.18,-15.23,18.57,20040517
6.28,0.16,0.01,53101,33307937.0,1.91,0.5,78.22,0.98,-0.16,600996,贵广网络,6.34,6.22,6.27,6.27,6604676100,6604676100,-0.16,1.46,-18.44,-21.01,20161226
17.68,-1.06,-0.19,49721,88090713.0,1.23,0.29,11.6,0.81,-0.23,600998,九州通,17.87,17.65,17.85,17.87,33128976305,29889582969,-0.11,1.77,1.38,24.95,20101102
21.11,0.72,0.15,163464,344170016.0,1.67,0.22,18.94,0.44,0.14,600999,招商证券,21.25,20.9,21.1,20.96,183583680875,156678531292,0.0,2.0,1.59,33.69,20091117
2.6,0.0,0.0,344772,89759297.0,2.31,0.58,8.55,0.82,-0.38,601000,唐山港,2.64,2.58,2.6,2.6,15407414396,15407414396,-0.38,0.86,4.0,3.59,20100705
6.06,0.33,0.02,546539,326576368.0,3.64,3.27,9.97,0.75,-0.33,601001,大同煤业,6.08,5.86,5.98,6.04,10142622000,10142622000,0.0,1.37,24.69,37.73,20060623
5.06,-1.17,-0.06,114138,57734665.0,2.34,0.45,7.87,0.67,-0.2,601003,柳钢股份,5.12,5.0,5.09,5.12,12967733592,12967733592,0.2,1.14,4.55,-2.69,20070227
1.56,0.0,0.0,607305,94561679.0,3.21,0.72,28.18,0.71,-0.64,601005,重庆钢铁,1.58,1.53,1.56,1.56,13913019537,13073541105,-0.64,0.7,4.0,-15.68,20070228
6.76,1.2,0.08,473916,319833920.0,2.4,0.32,8.47,1.12,-0.15,601006,大秦铁路,6.81,6.65,6.68,6.68,100499510479,100499510479,-0.29,0.86,3.52,-12.55,20060801
8.35,0.97,0.08,246028,204722678.0,1.57,0.29,6.21,0.65,0.0,601009,南京银行,8.37,8.24,8.25,8.27,83558591725,70826436165,0.12,0.89,-3.47,-0.36,20070719
67.47,1.03,0.69,381729,2534575008.0,3.74,1.01,30.02,0.8,-0.01,601012,隆基股份,67.6,65.1,66.4,66.78,254481247750,254196583454,-0.04,7.84,17.5,175.95,20120411
2.96,5.34,0.15,1292265,375610208.0,6.41,3.11,20.66,3.22,0.0,601016,节能风电,2.98,2.8,2.81,2.81,14760549120,12300457600,0.0,1.52,4.96,25.42,20140929
3.98,0.0,0.0,146766,57974915.0,1.51,0.11,17.41,0.59,0.25,601018,宁波港,3.98,3.92,3.95,3.98,62913521133,52427934280,0.0,1.21,5.01,7.57,20100928
6.38,0.95,0.06,31059,19740756.0,1.74,0.15,13.42,0.73,0.0,601019,山东出版,6.4,6.29,6.3,6.32,13314422000,13314422000,0.16,1.23,-4.78,-3.77,20171122
51.82,-0.73,-0.38,43728,227576907.0,3.39,0.48,-238.64,0.66,0.17,601021,春秋航空,53.2,51.43,52.3,52.2,47491097788,47491097788,-0.27,3.25,21.64,18.61,20150121
10.9,-0.46,-0.05,26270,28564580.0,2.28,0.44,16.87,0.69,0.09,601038,一拖股份,11.03,10.78,10.95,10.95,10745765000,6473619000,0.0,2.37,-11.74,57.06,20120808
5.99,-1.8,-0.11,561152,335248736.0,4.92,2.26,10.34,1.07,0.0,601058,赛轮轮胎,6.14,5.84,6.1,6.1,16169889261,14886021246,0.17,2.0,41.94,37.07,20110630
42.58,0.83,0.35,152080,644588736.0,2.13,1.16,32.6,0.58,0.07,601066,中信建投,42.91,42.01,42.24,42.23,325583083434,55992700000,0.0,6.29,-15.95,41.13,20180620
3.81,-0.78,-0.03,63854,24311154.0,2.08,2.16,-47.23,0.4,0.0,601068,中铝国际,3.85,3.77,3.83,3.84,11274044001,1127404401,0.0,1.43,-12.61,-31.23,20180831
14.1,0.07,0.01,49309,69441482.0,0.92,0.78,208.47,0.69,-0.07,601069,西部黄金,14.16,14.03,14.04,14.09,8967600000,8967600000,0.0,5.19,-6.81,-6.5,20150122
4.52,0.22,0.01,309416,139644749.0,0.89,0.53,4.96,0.74,0.0,601077,渝农商行,4.53,4.49,4.5,4.51,51333640000,26552581881,-0.22,0.56,-12.91,-30.14,20191029
18.96,2.93,0.54,620184,1169508288.0,3.15,0.38,8.43,1.3,0.05,601088,中国神华,19.0,18.42,18.45,18.42,377107203827,312670079627,0.0,1.05,21.85,11.6,20071009
10.77,0.84,0.09,72541,78469921.0,2.06,0.4,14.36,1.06,-0.37,601098,中南传媒,10.91,10.69,10.69,10.68,19342920000,19342920000,-0.28,1.43,-2.09,-4.86,20101028
3.82,0.26,0.01,819579,312361312.0,1.84,1.2,196.92,0.67,0.26,601099,太平洋,3.85,3.78,3.8,3.81,26038328533,26038328533,0.26,2.49,-9.91,0.79,20071228
88.98,-0.94,-0.84,45455,403585168.0,3.84,0.35,59.18,0.74,-0.02,601100,恒立液压,91.08,87.63,89.79,89.82,116150932800,116150932800,-0.02,17.78,39.03,167.93,20111028
3.39,-0.29,-0.01,25759,8733471.0,0.88,0.12,29.43,0.77,0.0,601107,四川成渝,3.41,3.38,3.41,3.4,10366823400,7331688600,0.0,0.68,-3.69,-17.32,20090727
12.89,0.62,0.08,291294,374074880.0,1.48,0.81,22.92,0.51,0.08,601108,财通证券,12.94,12.75,12.84,12.81,46262210000,46262210000,0.0,2.13,-12.91,15.3,20171024
7.77,-0.51,-0.04,492893,384067744.0,2.18,0.49,-8.37,0.77,-0.51,601111,中国国航,7.87,7.7,7.85,7.81,112857813987,77405764249,-0.64,1.39,9.75,-19.48,20060818
6.37,-0.31,-0.02,440093,281773136.0,2.66,0.89,8.49,0.78,0.0,601117,中国化学,6.5,6.33,6.4,6.39,31423210000,31423210000,-0.16,0.93,9.64,1.92,20100107
7.54,-1.05,-0.08,332814,251440322.0,2.89,1.28,11.11,0.72,0.0,601128,常熟银行,7.7,7.48,7.56,7.62,20666053675,19636724113,0.0,1.18,-5.51,-15.38,20160930
14.0,-0.64,-0.09,166365,233664556.0,1.06,0.89,23.69,0.67,0.0,601138,工业富联,14.13,13.98,14.06,14.09,278183339434,26206822278,-0.07,2.93,-3.71,-22.52,20180608
7.65,0.39,0.03,82989,63477771.0,2.1,0.29,15.12,0.51,-0.39,601139,深圳燃气,7.71,7.55,7.62,7.62,22007271712,22006988279,-0.13,1.89,-3.77,0.0,20091225
33.9,-0.56,-0.19,50763,172159292.0,1.97,0.23,12.11,0.82,0.12,601155,新城控股,34.34,33.67,34.0,34.09,76469490605,76122049505,0.09,1.92,-6.46,-8.43,20151204
5.38,0.19,0.01,24288,13024265.0,0.74,0.05,12.86,0.65,0.19,601158,重庆水务,5.38,5.34,5.36,5.37,25824000000,25824000000,0.0,1.69,0.56,0.75,20100329
5.97,0.17,0.01,437619,260952194.0,1.51,1.14,42.51,0.55,0.17,601162,天风证券,6.01,5.92,5.96,5.96,39795824662,22915725230,0.0,2.2,-12.08,-8.01,20181019
20.41,3.29,0.65,1475407,2986099568.0,3.14,0.75,6.13,0.95,-0.05,601166,兴业银行,20.42,19.8,19.92,19.76,424001233228,400347263746,0.05,0.83,29.92,7.2,20070205
4.83,0.42,0.02,375958,181576302.0,1.04,0.21,4.62,0.65,0.0,601169,北京银行,4.85,4.8,4.81,4.81,102120614034,88137892270,-0.21,0.52,-0.82,-10.22,20070919
