最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
7.07,-1.39,-0.1,270769,191964132.0,1.81,0.67,7.97,1.23,0.14,000671,阳 光 城,7.17,7.04,7.15,7.17,29131902549,28543829691,-0.14,1.22,1.43,-14.82,19961218
22.59,-1.44,-0.33,92414,208733243.0,1.92,1.14,9.1,0.77,0.09,000672,上峰水泥,22.85,22.41,22.8,22.92,18379672886,18379672886,-0.04,2.95,-18.57,29.9,19961218
1.38,-4.83,-0.07,212621,29568435.0,4.83,2.69,-9.36,2.54,0.0,000673,*ST当代,1.45,1.38,1.44,1.45,1092339610,1089524294,0.0,-4.42,-4.17,-72.94,19970124
-,-,-,-,-,-,-,-,-,-,000675,ST银山,-,-,-,7.94,-,-,-,-,-,-,19961226
6.01,-1.48,-0.09,82947,50013079.0,1.97,0.81,-52.48,0.76,0.0,000676,智度股份,6.11,5.99,6.1,6.1,7967460215,6138523141,0.0,1.21,-25.62,-33.37,19961224
2.96,-0.34,-0.01,67840,20093937.0,2.36,0.79,455.53,0.47,0.0,000677,恒天海龙,3.0,2.93,2.96,2.97,2557374726,2557374726,0.0,8.97,-4.82,-19.78,19961226
5.16,0.98,0.05,59599,30466485.0,2.35,1.3,-33.44,0.31,0.19,000678,襄阳轴承,5.16,5.04,5.1,5.11,2371596873,2371596873,0.0,2.09,-6.86,-25.65,19970106
3.25,-0.91,-0.03,6549,2132636.0,0.91,0.18,31.17,0.74,-0.31,000679,*ST友谊,3.28,3.25,3.28,3.28,1158300000,1158086030,0.0,1.77,-9.72,-8.96,19970124
3.57,-0.56,-0.02,68015,24217837.0,1.95,0.64,45.32,0.7,0.28,000680,山推股份,3.6,3.53,3.59,3.59,4429611771,3773243695,0.28,1.28,-5.56,-2.19,19970122
16.22,0.87,0.14,104023,168987249.0,3.05,1.57,69.8,1.17,-0.25,000681,视觉中国,16.4,15.91,15.95,16.08,11363366012,10772952043,-0.06,3.59,-1.82,-5.75,19970121
4.97,-0.6,-0.03,52067,25904997.0,1.2,0.53,26.36,0.77,0.2,000682,东方电子,5.01,4.95,4.99,5.0,6663413225,4860773043,0.0,1.96,-6.4,-0.6,19970121
2.26,-3.83,-0.09,646266,147990924.0,4.26,1.82,-125.78,0.82,0.0,000683,远兴能源,2.35,2.25,2.34,2.35,8868707800,8033096830,-0.44,0.88,-3.0,-0.44,19970131
8.66,-0.12,-0.01,90073,77996354.0,1.15,0.72,9.09,0.91,-0.35,000685,中山公用,8.7,8.6,8.67,8.67,12774464300,10852971003,0.12,0.93,3.22,8.39,19970123
9.78,-0.2,-0.02,158671,155213881.0,1.22,0.68,17.66,0.77,-0.2,000686,东北证券,9.85,9.73,9.77,9.8,22889629509,22889629509,0.1,1.4,-6.05,6.3,19970227
1.99,0.51,0.01,247718,49305853.0,7.07,3.29,-8.89,1.65,0.0,000687,*ST华讯,2.04,1.9,1.93,1.98,1524736730,1498200108,-0.5,-2.5,3.65,-70.34,19970221
10.69,-1.75,-0.19,126167,135363866.0,2.57,1.11,105.08,0.67,-0.09,000688,国城矿业,10.9,10.62,10.87,10.88,12157729667,12157683486,-0.09,5.5,-50.56,-22.03,19970120
-,-,-,-,-,-,-,-,-,-,000689,ST宏业,-,-,-,4.88,-,-,-,-,-,-,19961231
7.39,-1.86,-0.14,241242,179238373.0,2.92,1.16,8.46,1.26,0.0,000690,宝新能源,7.58,7.36,7.5,7.53,16079811300,15401667721,-0.14,1.53,6.18,35.6,19970128
5.07,0.0,0.0,27451,13878672.0,2.56,0.95,59.39,0.52,0.0,000691,亚太实业,5.14,5.01,5.07,5.07,1638978900,1472765541,0.2,17.09,-7.99,26.43,19970228
3.37,5.64,0.18,229553,76997192.0,10.97,4.31,-4.24,3.09,0.0,000692,惠天热电,3.51,3.16,3.19,3.19,1795647129,1795488416,0.3,1.91,-9.89,14.63,19970227
-,-,-,-,-,-,-,-,-,-,000693,华泽退,-,-,-,0.37,-,-,-,-,-,-,19970226
6.74,-0.59,-0.04,20348,13651187.0,3.24,0.92,-87.19,0.48,0.0,000695,滨海能源,6.82,6.6,6.82,6.78,1497274413,1494401825,0.0,4.11,-24.1,-9.89,19970218
9.92,1.74,0.17,66382,65303591.0,2.97,1.15,-27.64,0.72,0.3,000697,炼石航空,9.97,9.68,9.74,9.75,6662431305,5722736231,0.0,4.99,-15.36,-6.42,19970325
5.3,-2.03,-0.11,289022,154410705.0,6.1,3.68,142.27,0.59,-0.19,000698,沈阳化工,5.59,5.26,5.4,5.41,4343426294,4164161897,0.0,1.16,-17.96,57.74,19970220
-,-,-,-,-,-,-,-,-,-,000699,S*ST佳纸,-,-,-,0.81,-,-,-,-,-,-,19970310
6.89,10.06,0.63,301546,203782275.0,7.99,3.74,-124.62,1.5,0.0,000700,模塑科技,6.89,6.39,6.44,6.26,6318471558,5560773614,0.0,2.43,-6.77,81.32,19970228
5.92,0.0,0.0,34198,20144744.0,1.86,0.84,20.16,0.49,-0.17,000701,厦门信达,5.94,5.83,5.85,5.92,2478781292,2406398044,-0.17,14.14,7.64,11.49,19970226
5.35,0.19,0.01,23644,12681478.0,1.69,0.89,2436.63,0.64,0.0,000702,正虹科技,5.41,5.32,5.34,5.34,1426494982,1426494982,0.0,2.64,-12.15,-7.12,19970318
13.1,-0.68,-0.09,407718,527714960.0,4.78,1.23,11.83,0.6,0.31,000703,恒逸石化,13.24,12.61,13.14,13.19,48229554832,43404912903,0.0,1.92,20.85,25.96,19970328
7.8,1.04,0.08,17629,13703907.0,1.55,0.63,28.0,0.65,0.0,000705,浙江震元,7.83,7.71,7.72,7.72,2606161631,2199472384,-0.13,1.5,-3.35,18.18,19970410
2.52,2.44,0.06,80725,20539923.0,6.1,1.74,-2.83,3.94,-0.4,000707,ST双环,2.58,2.43,2.45,2.46,1169647328,1169643548,0.0,-9.72,-3.45,-18.18,19970415
21.25,1.87,0.39,48264,101439551.0,3.26,0.38,18.51,0.78,-0.09,000708,中信特钢,21.3,20.62,20.8,20.86,107251797951,26757068166,0.0,4.02,19.92,64.73,19970326
2.26,0.0,0.0,435225,98289975.0,1.77,0.41,15.51,0.72,0.0,000709,河钢股份,2.28,2.24,2.26,2.26,23998053746,23994177278,0.0,0.49,2.26,-12.4,19970416
