最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
20.99,-1.59,-0.34,121990,259256784.0,2.81,0.96,30.73,0.68,-0.1,002511,中顺洁柔,21.57,20.97,21.37,21.33,27522382721,26768332230,0.0,5.76,-3.63,66.72,20101125
5.25,-2.42,-0.13,55330,29317153.0,2.79,0.65,791.32,0.8,0.0,002512,达华智能,5.39,5.24,5.36,5.38,6009722943,4487882091,0.0,3.97,-13.22,-18.6,20101203
4.2,-3.89,-0.17,23297,9893024.0,3.89,0.74,98.74,0.72,0.72,002513,*ST蓝丰,4.33,4.16,4.29,4.37,1428362368,1320577994,0.24,1.25,2.69,-40.93,20101203
3.74,-2.86,-0.11,58498,22146937.0,3.38,1.44,-33.19,0.67,-0.27,002514,宝馨科技,3.87,3.74,3.87,3.85,2072088147,1516732911,0.0,2.15,-19.4,-35.52,20101203
5.72,-3.21,-0.19,105594,61209765.0,3.72,1.2,45.36,0.82,0.0,002515,金字火腿,5.92,5.7,5.9,5.91,5595951962,5020783276,0.18,4.12,-13.86,5.73,20101203
3.93,1.55,0.06,130082,51323164.0,3.88,1.39,27.14,1.63,0.0,002516,旷达科技,4.0,3.85,3.88,3.87,5780396020,3679668978,0.0,1.72,3.42,61.07,20101207
4.71,-2.08,-0.1,108000,51608235.0,3.33,0.76,46.2,0.49,-0.42,002517,恺英网络,4.86,4.7,4.81,4.81,10138358056,6705367375,0.0,3.52,-12.94,82.56,20101207
12.88,0.86,0.11,64052,83100351.0,3.29,1.13,24.06,1.71,0.16,002518,科士达,13.12,12.7,12.83,12.77,7501896675,7281795764,0.08,2.74,-9.55,23.02,20101207
4.32,-3.36,-0.15,120619,52851834.0,3.36,1.19,21.65,1.46,-0.23,002519,银河电子,4.47,4.32,4.46,4.47,4866181479,4367563662,0.0,1.74,-13.6,10.2,20101207
6.74,-1.75,-0.12,32733,22179448.0,2.48,0.59,42.76,1.19,0.0,002520,日发精机,6.89,6.72,6.87,6.86,5091267077,3718522960,0.0,1.8,-4.94,1.05,20101210
5.54,-1.95,-0.11,40593,22694667.0,3.01,0.96,19.46,0.92,-0.18,002521,齐峰新材,5.67,5.5,5.65,5.65,2740559437,2348623018,-0.18,0.8,-8.88,-5.46,20101210
7.3,-0.82,-0.06,167548,123391434.0,2.04,1.96,40.79,0.69,-0.41,002522,浙江众成,7.45,7.3,7.4,7.36,6612189525,6248109201,-0.27,3.52,3.69,20.26,20101210
2.54,-2.68,-0.07,79977,20618360.0,3.07,0.57,71.95,0.76,0.0,002523,天桥起重,2.62,2.54,2.61,2.61,3598267632,3547696242,-0.39,1.71,-12.71,-16.45,20101210
13.39,-2.05,-0.28,136517,185141266.0,3.44,2.8,171.36,0.7,-0.15,002524,光正眼科,13.8,13.33,13.61,13.67,6925838123,6529794381,-0.15,21.38,6.27,28.5,20101217
